wasnt	186.0
slamming	51.0
close	2758.0
plastic	173.0
pont	2.0
fruit	363.0
jacuzzi	423.0
includes	132.0
start	551.0
meticulously	12.0
stars	331.0
pong	47.0
tsim	0.0
nasty	106.0
jam	24.0
pond	59.0
cultural	21.0
coeur	0.0
left	1801.0
canyon	21.0
diagonal	1.0
pimlico	0.0
bridges	13.0
toiletries	270.0
included	993.0
cta	0.0
barman	15.0
incompetent	29.0
wild	36.0
pocket	35.0
parents	147.0
shift	29.0
overnight	136.0
neighbourhood	30.0
smiling	67.0
leaving	365.0
resorts	634.0
floor	4461.0
fairly	455.0
short	1141.0
cove	9.0
ecole	0.0
dolphin	14.0
minutes	2671.0
manhatten	90.0
comfort	162.0
pedestrian	21.0
flood	25.0
consider	341.0
shore	62.0
flew	54.0
faucets	12.0
common	230.0
fluffy	36.0
crt	25.0
duval	0.0
polo	9.0
outdoor	296.0
weather	458.0
eateries	62.0
sunning	8.0
hair	391.0
buck	40.0
reserved	362.0
juice	212.0
ugly	86.0
overlooking	302.0
biscuits	17.0
flea	18.0
interest	76.0
screened	5.0
feature	132.0
storage	252.0
guests	1459.0
frayed	23.0
memories	43.0
family	1645.0
algae	4.0
greeted	402.0
shops	912.0
breathtaking	107.0
waterslide	32.0
plaster	25.0
frontdesk	6.0
names	74.0
safeway	15.0
send	211.0
cosy	63.0
newly	136.0
guide	92.0
bondi	2.0
cost	888.0
contemporary	114.0
named	67.0
cheaper	375.0
botanical	4.0
couches	43.0
wow!	12.0
desks	20.0
pit	49.0
oatmeal	42.0
stank	24.0
gourmet	38.0
options	493.0
finished	164.0
stand	220.0
trendy	132.0
honeymoon	395.0
bearings	20.0
cot	52.0
smack	21.0
authority	11.0
laptop	166.0
beaches	246.0
con	202.0
evenings	138.0
core	12.0
doorstep.	15.0
sell	117.0
cord	23.0
total	329.0
politely	37.0
reachable	4.0
nightclub	30.0
upstairs	78.0
continue	84.0
british	160.0
manhattan	695.0
point	679.0
lobster	111.0
type	447.0
leak	37.0
picked	313.0
rockefeller	160.0
cornflakes	0.0
magnificent	63.0
wines	24.0
flat	500.0
putt	20.0
hop-off	0.0
humid	42.0
lincoln	6.0
reasonably	340.0
cnn	13.0
arranged	147.0
dessert	58.0
outdoors	34.0
famous	71.0
spending	293.0
stall	38.0
travelzoo	19.0
spotlessly	81.0
december	218.0
copy	43.0
wifi	420.0
worn	353.0
response	149.0
work	1555.0
stale	69.0
generous	88.0
wife	1022.0
windy	47.0
markets	15.0
carpeting	70.0
movie	188.0
reasonable	683.0
word	190.0
selections	52.0
nearest	67.0
danish	11.0
equiped	20.0
approach	33.0
effective	35.0
15/day	16.0
brandenburg	0.0
elysee	0.0
sauna	63.0
vouchers	112.0
minibar	152.0
cakes	25.0
stake	7.0
lounge	832.0
waking	52.0
flight	590.0
wireless	328.0
notch	179.0
phone	785.0
ages	177.0
cool	618.0
cook	83.0
updated	314.0
mornings	152.0
backed	28.0
check	3316.0
pet	70.0
contact	201.0
aged	39.0
railway	13.0
construction	441.0
wide	180.0
flimsy	6.0
cons	253.0
duomo	0.0
nachos	16.0
xcaret	8.0
vendors	59.0
complex	166.0
cooking	50.0
attractive	131.0
machine	307.0
cordial	27.0
stain	50.0
dealers	9.0
sqaure	9.0
flush	42.0
volume	42.0
india	9.0
handle	119.0
bazar	1.0
helpfull	105.0
mattresses	58.0
comp	36.0
tanning	7.0
wood	95.0
destinations	31.0
cheap	750.0
paddington	4.0
pcs	9.0
wont	71.0
update	104.0
crazy	139.0
blanket	92.0
frig	42.0
fourth	120.0
exactly	301.0
unsafe	31.0
quarter	193.0
moved	598.0
newer	156.0
controlled	33.0
clerks	45.0
downright	24.0
bath	656.0
honestly	169.0
traffic	367.0
cold	851.0
radio	82.0
sandra	1.0
sophia	0.0
mrt.	0.0
lahaina	56.0
base	389.0
waiter	153.0
pay	1877.0
connectivity	13.0
holder	14.0
coke	47.0
carpet	550.0
recommended	398.0
par	102.0
swimmer	7.0
flushed	42.0
waited	417.0
bart	2.0
bars	542.0
products	145.0
personnel	134.0
experiences	169.0
pad	42.0
delux	10.0
kings	24.0
package	476.0
comparison	98.0
bare	51.0
sagrada	14.0
experienced	315.0
en-suite	23.0
serve	215.0
tipping	66.0
boiled	21.0
experience	2370.0
dryer	256.0
one-bedroom	13.0
european	162.0
oahu	18.0
schipol	0.0
columbus	9.0
sandos	0.0
felt	1311.0
woke	133.0
smiley	11.0
assist	86.0
coral	32.0
fell	123.0
smiles	79.0
shoes	105.0
pull	189.0
alcove	3.0
vendome	0.0
budget	501.0
gothic	27.0
sitting	393.0
lakeview	0.0
smiled	35.0
scratched	24.0
free	3084.0
jose	48.0
satisfying	24.0
restocked	26.0
restuarant	49.0
cuts	20.0
cappuccino	13.0
approachable	9.0
prefer	176.0
float	16.0
master	124.0
prudential	0.0
pipes	17.0
supposed	234.0
cute	117.0
convienient	6.0
coverings	3.0
clock	84.0
rockerfeller	36.0
compared	334.0
updating	206.0
picky	170.0
tulum	67.0
christmas	380.0
factory	28.0
rusted	4.0
picks	26.0
attraction	71.0
accepted	49.0
seat	161.0
commons	2.0
towers	370.0
?	2898.0
=	105.0
pool/beach	15.0
ensure	55.0
cluny	0.0
cdg	0.0
jordan	1.0
marriott	205.0
checkin	108.0
bazaar	1.0
walmart	19.0
air-con	23.0
vip	227.0
/	284.0
gaslight	42.0
curt	11.0
bank	100.0
&	2584.0
%	373.0
burned	29.0
$	7246.0
dealings	16.0
bang	57.0
#	191.0
constant	169.0
!	27509.0
leave	1070.0
sticky	28.0
longer	339.0
flowers	138.0
corners	46.0
cookies	430.0
spacious	1236.0
immaculate	157.0
snooty	8.0
kingdom	122.0
crash	32.0
